Actividad,Ligand.Efficiency.BEI,Ligand.Efficiency.LE,Ligand.Efficiency.LLE,Ligand.Efficiency.SEI,VALENCE,TOT_CHG,ATOM_CHG,NON_STD_ATOM,AROMATICITY,N_WARNINGS,MW,GD,nAT,nSK,nBT,nBO,RBN,nDB,nTB,nAB,nH,nC,nN,nO,nP,nS,nF,nCL,nBR,nI,nB,nHM,nHet,nX,H.,C.,N.,O.,X.,totalcharge,nCIC,nCIR,TRS,Rbrid,NRS,nR03,nR04,nR05,nR06,nR07,nR08,nR09,nR10,nR11,nR12,Hy,AMR,TPSA.NO.,TPSA.Tot.,MLOGP,ALOGP,SAtot,SAacc,SAdon,Vx,VvdwMG,VvdwZAZ,BLTF96,BLTD48,BLTA96,Ro5,DLS_01,DLS_02,DLS_03,DLS_04,DLS_05,DLS_06,DLS_07,DLS_cons,LLS_01,LLS_02,CMC.80,CMC.50,Inflammat.80,Inflammat.50,Depressant.80,Depressant.50,Psychotic.80,Psychotic.50,Hypertens.80,Hypertens.50,Hypnotic.80,Hypnotic.50,Neoplastic.80,Neoplastic.50,Infective.80,Infective.50
0,0,0,0,0,0,0,0,0,0,0,451.55,0.06818182,59,33,62,36,6,2,0,17,26,24,5,3,0,0,1,0,0,0,0,0,9,1,44.06779661,40.6779661,8.47457627,5.08474576,1.69491525,0,4,4,23,0,4,0,0,1,3,0,0,0,0,0,0,0.86169398,121.2623,103.47,103.47,2.762146,2.6294,583.5070197,163.3808318,92.36606018,551.2458472,229.2974784,402.66,-3.7378241,-3.9440387,-3.992146,0,1,0.83333333,1,0.8,0.5,1,1,0.87619048,0.33333333,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
1,14.31,0.26,0.37,15.02,0,0,0,0,0,0,491.6,0.06306306,63,37,68,42,6,1,0,28,26,31,3,2,0,0,1,0,0,0,0,0,6,1,41.26984127,49.20634921,4.76190476,3.17460317,1.58730159,0,6,8,34,2,4,0,0,2,4,0,0,2,0,0,0,-0.83169539,142.2359,46.84,46.84,5.18885682,6.0321,582.4540956,71.01477163,0,607.5249169,252.3626709,435.89,-5.8005283,-6.24941398,-6.41885682,0,0.75,0.5,0.83333333,0.5,0.5,0.83333333,1,0.70238095,0.33333333,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,17.15,0.31,1.36,11.32,0,0,0,0,0,0,375.52,0.08201058,53,28,56,31,7,0,0,21,25,22,5,1,0,0,0,0,0,0,0,0,6,0,47.16981132,41.50943396,9.43396226,1.88679245,0,0,4,5,22,1,3,0,0,2,2,0,0,1,0,0,0,-0.35848085,111.7635,56.9,56.9,3.26934041,4.6315,488.907958,62.45917555,18.01075068,489.1528239,203.849518,336.15,-4.16893935,-4.42587339,-4.49934041,0,1,1,1,0.8,0.5,1,1,0.9,0.33333333,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0
1,15.06,0.32,3.44,11.76,0,0,0,0,0,0,500.54,0.06854839,63,32,65,34,9,2,0,12,31,23,3,3,0,1,0,2,0,0,0,3,9,2,49.20634921,36.50793651,4.76190476,4.76190476,3.17460317,0,3,3,18,0,3,0,0,0,3,0,0,0,0,0,0,-0.30974979,133.3279,64.09,72.47,3.1665833,4.9838,645.6484363,94.76348367,42.68334316,606.1960133,251.8180382,440.04,-4.0815958,-4.32825413,-4.3965833,0,0.75,0.83333333,0.66666667,0.9,1,0.83333333,1,0.8547619,0.16666667,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15.95,0.33,4.1,8.23,0,0,0,0,0,0,551.53,0.06031746,64,36,66,38,11,3,0,18,28,26,2,5,0,1,0,2,0,0,0,3,10,2,43.75,40.625,3.125,7.8125,3.125,0,3,3,18,0,3,0,0,0,3,0,0,0,0,0,0,0.82816324,142.7875,106.94,115.32,3.51605211,5.2338,704.8355874,174.3538768,103.377437,650.7641196,270.0836556,477.06,-4.37864429,-4.6602495,-4.74605211,0,0.75,0.66666667,0.66666667,0.7,0.5,0.66666667,0.5,0.63571429,0.16666667,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19.27,0.41,4.91,10.24,0,0,0,0,0,0,469.43,0.07356322,52,30,54,32,9,2,0,17,22,20,4,3,0,1,0,2,0,0,0,3,10,2,42.30769231,38.46153846,7.69230769,5.76923077,3.84615385,0,3,3,17,0,3,0,0,1,2,0,0,0,0,0,0,-0.24987445,121.7951,88.32,96.7,3.2482509,4.7189,569.7155999,121.7183486,42.68334316,538.2724253,223.9805022,382.96,-4.15101327,-4.40583836,-4.4782509,0,1,0.83333333,0.83333333,0.8,0.5,1,1,0.85238095,0.16666667,0.875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.44,0.19,-0.16,7.85,0,0,0,0,0,0,458.59,0.06951872,61,34,66,39,6,0,0,22,27,26,6,1,0,0,1,0,0,0,0,0,8,1,44.26229508,42.62295082,9.83606557,1.63934426,1.63934426,0,6,7,31,1,5,1,0,2,3,0,0,1,0,0,0,-0.75847107,130.6622,61,61,5.40521608,4.4836,546.8129136,79.19585947,0,559.0531562,232.4971951,395.06,-5.98443367,-6.45495528,-6.63521608,0,0.75,0.5,0.83333333,0.7,0.5,0.83333333,1,0.73095238,0.16666667,0.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,9.07,0.18,-2.14,7.19,0,0,0,0,0,0,518.06,0.06349206,60,36,64,40,7,3,0,27,24,29,1,4,0,1,0,1,0,0,0,2,7,1,40,48.33333333,1.66666667,6.66666667,1.66666667,0,5,8,29,2,3,0,0,1,4,0,0,2,0,0,0,-0.79944315,141.8979,65.37,73.75,5.0984917,7.7674,603.833739,80.45776699,0,616.8106312,256.1682915,439.52,-5.72371795,-6.16356712,-6.3284917,1,0.5,0.66666667,0.66666667,0.4,0.5,0.66666667,1,0.62857143,0.16666667,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11.17,0.23,-0.69,12.04,0,0,0,0,0,0,537.12,0.06031746,67,36,69,38,12,2,0,18,31,27,2,3,0,1,2,1,0,0,0,2,9,3,46.26865672,40.29850746,2.98507463,4.47761194,4.47761194,0,3,3,18,0,3,0,0,0,3,0,0,0,0,0,0,-0.74430914,142.0179,49.85,58.23,4.90777838,7.0623,678.3736753,89.87594105,0,647.3255814,268.6744186,476.35,-5.56161162,-5.98238946,-6.13777838,1,0.5,0.5,0.66666667,0.9,0.5,0.66666667,0.5,0.6047619,0.33333333,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15.41,0.29,4.95,7.36,0,0,0,0,0,0,530.6,0.05832148,67,38,70,41,6,4,0,12,29,27,4,4,0,0,3,0,0,0,0,0,11,3,43.28358209,40.29850746,5.97014925,5.97014925,4.47761194,0,4,5,23,1,3,0,1,0,2,1,0,0,0,1,0,0.81673816,133.0288,111.1,111.1,3.83545886,4.1303,671.382507,218.9298089,78.70484453,620.4817276,257.6728392,475.39,-4.65014003,-4.96368591,-5.06545886,0,0.75,0.83333333,0.83333333,0.9,1,0.83333333,1,0.87857143,0.16666667,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15.28,0.29,3.66,10.85,1,0,0,0,1,2,492.52,0.06386555,59,35,62,38,6,4,0,11,24,24,4,3,0,0,4,0,0,0,0,0,11,4,40.6779661,40.6779661,6.77966102,5.08474576,6.77966102,0,4,5,23,1,3,0,0,1,3,0,0,0,1,0,0,-0.68032373,122.468,69.36,69.36,3.3481765,2.6955,573.9913336,144.1643524,0,550.5813954,229.025162,423.41,-4.23595003,-4.50076768,-4.5781765,0,1,0.83333333,1,0.8,0.5,1,1,0.87619048,0.16666667,0.875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,15.48,0.29,4.11,10.5,1,0,0,0,1,2,470.49,0.06951872,55,34,60,39,3,4,0,11,21,24,4,3,0,0,3,0,0,0,0,0,10,3,38.18181818,43.63636364,7.27272727,5.45454545,5.45454545,0,6,10,32,3,3,1,0,1,4,1,0,0,2,1,0,-0.70012714,119.1118,69.36,69.36,3.24640304,1.5049,502.6665944,129.2042391,0,511.5780731,213.0401939,392.62,-4.14944258,-4.40408288,-4.47640304,0,1,0.66666667,1,0.8,0.5,1,1,0.85238095,0.33333333,0.75,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,15.91,0.31,1.31,10.79,0,0,0,0,0,0,410.57,0.07881773,52,29,55,32,5,0,0,21,23,21,6,0,0,1,1,0,0,0,0,1,8,1,44.23076923,40.38461538,11.53846154,0,1.92307692,0,4,4,21,0,4,0,0,3,1,0,0,0,0,0,0,-0.30230255,114.5027,60.56,88.8,4.3784566,5.0853,510.2020457,83.20493048,18.01075068,502.6578073,209.3843473,345.64,-5.11168811,-5.47953377,-5.6084566,0,0.75,1,1,0.8,0.5,1,1,0.86428571,0.16666667,0.875,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,14.37,0.28,0.27,10.98,0,0,0,0,0,0,462.65,0.0719697,60,33,65,38,5,0,0,21,27,25,6,0,0,1,1,0,0,0,0,1,8,1,45,41.66666667,10,0,1.66666667,0,6,7,32,1,5,0,0,4,2,0,0,1,0,0,0,-0.3520827,129.6796,60.56,88.8,5.22353858,6.1788,536.4000454,83.20493048,18.01075068,560.1993356,232.9669408,390.12,-5.8300078,-6.28236165,-6.45353858,0,0.75,0.5,0.83333333,0.7,0.5,0.83333333,1,0.73095238,0.16666667,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18.17,0.34,3.73,10.49,0,0,0,0,0,0,421.53,0.07311828,55,31,58,34,6,0,0,22,24,22,7,1,0,0,1,0,0,0,0,0,9,1,43.63636364,40,12.72727273,1.81818182,1.81818182,0,4,4,22,0,4,0,0,2,2,0,0,0,0,0,0,-0.29672464,117.4007,73.03,73.03,3.8258199,3.8113,523.9650557,97.32913227,18.01075068,518.089701,215.7088939,361.58,-4.64194691,-4.9545289,-5.0558199,0,1,1,1,0.8,0.5,1,1,0.9,0.16666667,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0
1,11.99,0.26,3.78,5.13,0,0,0,0,0,0,442.99,0.08465608,47,28,51,32,4,4,0,11,19,17,4,4,0,2,0,1,0,0,0,3,11,1,40.42553191,36.17021277,8.5106383,8.5106383,2.12765957,0,5,8,26,3,3,1,0,1,3,0,1,1,0,1,0,-0.18177035,105.7359,103.44,120.2,1.1362495,2.3223,457.3934701,108.3260329,16.66300743,469.9833887,195.9931921,337.25,-2.35581207,-2.39943702,-2.3662495,0,1,1,1,0.8,0.5,1,1,0.9,0.33333333,0.875,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,389.63,0.07635468,64,29,66,31,9,0,0,17,35,27,1,1,0,0,0,0,0,0,0,0,2,0,54.6875,42.1875,1.5625,1.5625,0,0,3,4,18,1,2,0,0,0,3,0,0,0,1,0,0,-0.50713685,123.6189,23.47,23.47,5.28339083,6.4377,615.8384625,45.80765705,42.68334316,565.0498339,234.95485,404.55,-5.88088221,-6.33922129,-6.51339083,0,0.75,0.83333333,0.66666667,0.9,1,0.83333333,1,0.8547619,0.5,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15.78,0.3,2.81,10.94,0,0,0,0,0,0,497.63,0.06507937,66,36,71,41,4,0,0,17,30,26,7,0,0,0,3,0,0,0,0,0,10,3,45.45454545,39.39393939,10.60606061,0,4.54545455,0,6,8,35,3,4,0,0,2,3,2,0,0,1,0,0,-0.32749251,135.7183,71.76,71.76,6.29851814,5.3429,583.4306816,133.0350005,18.01075068,586.013289,243.5464299,425.59,-6.74374042,-7.30359223,-7.52851814,0,0.75,0.5,0.83333333,0.7,0.5,0.83333333,1,0.73095238,0.16666667,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,436.61,0.07526882,56,31,60,35,5,0,0,21,25,23,6,0,0,1,1,0,0,0,0,1,8,1,44.64285714,41.07142857,10.71428571,0,1.78571429,0,5,6,27,1,4,0,0,3,2,0,0,1,0,0,0,-0.73513881,122.9119,51.77,80.01,4.80819954,5.3314,518.9316652,68.3184937,0,531.4285714,221.175644,367.88,-5.47696961,-5.88778956,-6.03819954,0,0.75,0.83333333,1,0.8,0.5,1,1,0.84047619,0.16666667,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,16.51,0.32,1.58,11.9,0,0,0,0,0,0,436.61,0.07526882,56,31,60,35,5,0,0,21,25,23,6,0,0,1,1,0,0,0,0,1,8,1,44.64285714,41.07142857,10.71428571,0,1.78571429,0,5,6,26,1,4,0,0,4,1,0,1,0,0,0,0,-0.32868719,122.4897,60.56,88.8,4.80819954,5.5487,526.2319681,83.20493048,18.01075068,531.4285714,221.175644,367.88,-5.47696961,-5.88778956,-6.03819954,0,0.75,0.83333333,1,0.8,0.5,1,1,0.84047619,0.16666667,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,16.68,0.32,2.01,12.92,0,0,0,0,0,0,469.06,0.0719697,63,33,68,38,4,0,0,16,30,25,6,0,0,0,1,1,0,0,0,1,8,2,47.61904762,39.68253968,9.52380952,0,3.17460317,0,6,8,35,4,4,0,0,2,4,1,0,0,1,0,0,-0.3520827,130.4255,60.56,60.56,6.1234647,5.2773,570.0186053,83.20493048,18.01075068,567.6578073,236.0236915,403,-6.59494499,-7.13729146,-7.3534647,0,0.75,0.5,0.83333333,0.7,0.5,0.83333333,1,0.73095238,0.16666667,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,413.56,0.07311828,58,31,61,34,6,1,0,22,27,26,3,2,0,0,0,0,0,0,0,0,5,0,46.55172414,44.82758621,5.17241379,3.44827586,0,0,4,5,23,1,3,0,0,1,3,0,0,1,0,0,0,-0.83102648,123.3699,46.84,46.84,4.05882829,5.0409,550.4600507,56.05465836,0,545.0830565,226.7717445,386.86,-4.84000405,-5.17588687,-5.28882829,0,1,1,1,0.8,0.5,1,1,0.9,0.33333333,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,13.6,0.25,0.49,10.53,0,0,0,0,0,0,530.59,0.05802969,64,39,68,43,7,1,0,28,25,30,4,2,0,0,3,0,0,0,0,0,9,3,39.0625,46.875,6.25,3.125,4.6875,0,5,6,29,1,4,0,0,1,4,0,0,1,0,0,0,-0.38332968,142.013,68.52,68.52,4.41689972,6.0874,616.1792233,132.6069645,18.01075068,624.5847176,259.3543925,454.09,-5.14436476,-5.51605473,-5.64689972,1,0.5,0.83333333,0.83333333,0.5,0.5,0.83333333,1,0.71428571,0.16666667,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12.59,0.23,-0.04,9.75,0,0,0,0,0,0,530.59,0.05802969,64,39,68,43,7,1,0,28,25,30,4,2,0,0,3,0,0,0,0,0,9,3,39.0625,46.875,6.25,3.125,4.6875,0,5,6,29,1,4,0,0,1,4,0,0,1,0,0,0,-0.38332968,142.013,68.52,68.52,4.41689972,6.0874,616.1792233,132.6069645,18.01075068,624.5847176,259.3543925,454.09,-5.14436476,-5.51605473,-5.64689972,1,0.5,0.83333333,0.83333333,0.5,0.5,0.83333333,1,0.71428571,0.16666667,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18.92,0.41,5.19,7.69,0,0,0,0,0,0,423.88,0.07977208,44,27,45,28,8,3,1,6,17,16,3,3,0,1,3,1,0,0,0,2,11,4,38.63636364,36.36363636,6.81818182,6.81818182,9.09090909,0,2,2,9,0,2,1,0,0,1,0,0,0,0,0,0,0.41385641,92.6324,104.26,112.64,1.69567383,3.3027,485.6020073,179.8133228,32.89718747,448.8372093,187.3267251,345.2,-2.83132276,-2.93089014,-2.92567383,0,1,1,1,1,1,1,1,1,0.33333333,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0
1,17.98,0.38,4.66,7.79,0,0,0,0,0,0,451.94,0.07389163,50,29,51,30,8,3,1,6,21,18,3,3,0,1,3,1,0,0,0,2,11,4,42,36,6,6,8,0,2,2,10,0,2,0,1,0,1,0,0,0,0,0,0,0.36445788,101.8588,104.26,112.64,2.15076089,3.9432,541.5116196,179.8133228,32.89718747,495.6478405,206.5114101,379.8,-3.21814676,-3.36322284,-3.38076089,0,1,0.83333333,1,1,1,1,1,0.97619048,0.33333333,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,423.94,0.07816092,52,30,56,34,5,1,0,17,22,22,5,2,0,0,0,1,0,0,0,1,8,1,42.30769231,42.30769231,9.61538462,3.84615385,1.92307692,0,5,5,26,0,5,1,0,1,3,0,0,0,0,0,0,-0.31590454,113.0383,73.56,73.56,4.34904659,4.2225,502.8409698,93.20032333,18.01075068,501.1960133,208.7852514,358.69,-5.0866896,-5.45159426,-5.57904659,0,0.75,1,1,0.8,0.5,1,1,0.86428571,0.16666667,0.75,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
1,17.85,0.33,2.8,12.03,0,0,0,0,0,0,404.54,0.07816092,55,30,59,34,5,0,0,21,25,23,6,0,0,0,1,0,0,0,0,0,7,1,45.45454545,41.81818182,10.90909091,0,1.81818182,0,5,7,28,2,3,0,0,2,3,0,0,2,0,0,0,-0.34891959,119.5956,60.04,60.04,5.08419954,5.4017,492.1341721,83.08240837,18.01075068,504.269103,210.0447143,349.37,-5.71156961,-6.14998956,-6.31419954,0,0.75,0.83333333,0.83333333,0.7,0.5,0.83333333,1,0.77857143,0.16666667,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15.85,0.29,1.79,12.76,0,0,0,0,0,0,455.6,0.06595365,63,34,66,37,9,2,0,22,29,28,3,3,0,0,0,0,0,0,0,0,6,0,46.03174603,44.44444444,4.76190476,4.76190476,0,0,4,5,23,1,3,0,0,1,3,0,0,0,1,0,0,-0.81681499,135.5711,56.59,56.59,3.61518765,4.0642,608.0703438,67.05454625,0,594.5016611,247.025271,427.61,-4.46290951,-4.75442827,-4.84518765,0,1,0.83333333,0.83333333,0.8,0.5,1,1,0.85238095,0.33333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,19.06,0.37,3.3,12.87,0,0,0,0,0,0,408.98,0.08374384,54,29,59,34,4,0,0,16,25,22,6,0,0,0,0,1,0,0,0,1,7,1,46.2962963,40.74074074,11.11111111,0,1.85185185,0,6,8,31,3,4,0,3,2,1,1,0,0,1,0,0,-0.3364416,116.2777,60.56,60.56,5.13134125,3.3318,488.9546162,68.24481721,18.01075068,494.5182724,206.0484723,345.03,-5.75164006,-6.19477419,-6.36134125,0,0.75,0.66666667,0.83333333,0.9,0.5,0.83333333,1,0.78333333,0.16666667,0.75,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0
1,16.96,0.34,4.1,8.97,0,0,0,0,0,0,425.49,0.08128079,47,29,51,33,4,0,0,15,18,17,7,1,0,1,3,0,0,0,0,1,12,3,38.29787234,36.17021277,14.89361702,2.12765957,6.38297872,0,5,7,27,3,3,0,0,3,2,1,0,1,0,0,0,-0.16574635,103.7828,80.47,108.71,3.78400443,4.5892,442.1594937,142.2253807,18.01075068,444.6013289,185.5907086,314.83,-4.60640377,-4.91480421,-5.01400443,0,1,1,1,0.8,0.5,1,1,0.9,0.16666667,0.875,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1,16.8,0.34,3.91,9.76,0,0,0,0,0,0,467.58,0.07258065,56,32,60,36,7,0,0,15,24,20,7,1,0,1,3,0,0,0,0,1,12,3,42.85714286,35.71428571,12.5,1.78571429,5.35714286,0,5,7,27,3,3,0,0,3,2,1,0,1,0,0,0,-0.21682485,117.3283,80.47,108.71,4.45994631,4.0371,520.3897009,142.2253807,18.01075068,514.8172758,214.367736,366.73,-5.18095437,-5.556949,-5.68994631,0,0.75,0.83333333,1,0.8,0.5,1,1,0.84047619,0.16666667,0.625,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,17.19,0.34,4.25,9.69,0,0,0,0,0,0,453.55,0.07526882,53,31,57,35,5,0,0,15,22,19,7,1,0,1,3,0,0,0,0,1,12,3,41.50943396,35.8490566,13.20754717,1.88679245,5.66037736,0,5,7,27,3,3,0,0,3,2,1,0,1,0,0,0,-0.20083697,112.5401,80.47,108.71,4.23909149,3.8378,496.0112528,142.2253807,18.01075068,491.4119601,204.7753935,349.43,-4.99322776,-5.34713691,-5.46909149,0,0.75,0.83333333,1,0.8,0.5,1,1,0.84047619,0.16666667,0.75,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
1,18.17,0.36,4.07,12.17,0,0,0,0,0,0,452.56,0.07526882,54,31,58,35,5,0,0,15,23,20,6,1,0,1,3,0,0,0,0,1,11,3,42.59259259,37.03703704,11.11111111,1.85185185,5.55555556,0,5,7,27,3,3,0,0,3,2,1,0,1,0,0,0,-0.23279952,115.614,67.58,95.82,3.58427565,4.4315,501.3307275,125.4398511,18.01075068,498.2392027,207.5734437,355.73,-4.4366343,-4.72506187,-4.81427565,0,1,0.83333333,1,0.8,0.5,1,1,0.87619048,0.16666667,0.875,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
1,15.67,0.31,3.21,11.28,0,0,0,0,0,0,486.47,0.06773619,54,34,58,38,5,0,0,16,20,21,6,1,0,0,6,0,0,0,0,0,13,6,37.03703704,38.88888889,11.11111111,1.85185185,11.11111111,0,5,7,28,3,3,0,0,2,3,1,0,1,0,0,0,-0.21695911,112.9105,67.58,67.58,4.30734197,4.8548,496.7076414,172.1296986,18.01075068,496.1129568,206.7020315,370.09,-5.05124068,-5.41197487,-5.53734197,0,0.75,0.83333333,1,0.8,0.5,1,1,0.84047619,0.16666667,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15.93,0.31,3.89,7.44,0,0,0,0,0,0,437.48,0.07526882,53,31,57,35,5,0,0,15,22,19,7,2,0,0,3,0,0,0,0,0,12,3,41.50943396,35.8490566,13.20754717,3.77358491,5.66037736,0,5,7,27,3,3,0,0,3,2,1,0,1,0,0,0,-0.20083697,108.7235,93.61,93.61,4.71808347,3.1886,482.8135943,153.2971904,18.01075068,474.0033223,197.6407058,339.71,-5.40037095,-5.80217929,-5.94808347,0,0.75,0.66666667,1,0.8,0.5,1,1,0.81666667,0.16666667,0.75,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
0,12.07,0.26,1.84,5.63,0,0,0,0,0,0,433.39,0.07977208,49,27,50,28,8,2,0,12,22,18,2,4,0,1,0,2,0,0,0,3,9,2,44.89795918,36.73469388,4.08163265,8.16326531,4.08163265,0,2,2,12,0,2,0,0,0,2,0,0,0,0,0,0,1.01807025,106.9973,92.86,101.24,3.02718016,3.645,550.3044166,135.2451395,75.58053063,500.3820598,208.4516639,363.69,-3.96310314,-4.19582116,-4.25718016,0,1,1,1,1,1,1,1,1,0.16666667,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
0,11.71,0.25,1.2,6.21,0,0,0,0,0,0,443.43,0.07936508,52,28,54,30,7,2,0,12,24,20,2,3,0,1,0,2,0,0,0,3,8,2,46.15384615,38.46153846,3.84615385,5.76923077,3.84615385,0,3,3,16,0,3,0,1,0,2,0,0,0,0,0,0,0.95266614,112.661,83.63,92.01,3.03691711,4.2237,558.7919155,121.4120434,75.58053063,519.4019934,216.2467186,377.14,-3.97137955,-4.20507126,-4.26691711,0,1,1,1,1,1,1,1,1,0.16666667,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
1,18.21,0.39,4.59,12.53,0,0,0,0,0,0,492.05,0.07096774,55,31,57,33,6,4,0,12,24,21,1,4,0,2,2,1,0,0,0,3,10,3,43.63636364,38.18181818,1.81818182,7.27272727,5.45454545,0,3,3,18,0,3,0,0,0,3,0,0,0,0,0,0,-0.67121369,117.3343,71.52,88.28,4.18218528,5.0759,574.2164361,120.0646913,0,548.6544851,228.2354447,407.67,-4.94485749,-5.29307602,-5.41218528,0,0.75,0.83333333,1,0.8,0.5,1,1,0.84047619,0.16666667,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20.29,0.43,4.39,10.09,0,0,0,0,0,0,429.9,0.07936508,46,28,48,30,5,3,0,12,18,19,1,4,0,1,2,1,0,0,0,2,9,3,39.13043478,41.30434783,2.17391304,8.69565217,6.52173913,0,3,3,18,0,3,0,0,0,3,0,0,0,0,0,0,0.31767548,100.0627,86.46,94.84,3.82251219,4.6616,486.520732,143.275181,32.89718747,467.5415282,194.9924296,351.92,-4.63913537,-4.95138658,-5.05251219,0,1,1,1,0.8,0.5,1,1,0.9,0.16666667,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1,16.53,0.3,2.88,8.47,0,0,0,0,0,0,373.51,0.08465608,51,28,55,32,4,0,0,21,23,21,7,0,0,0,0,0,0,0,0,0,7,0,45.09803922,41.17647059,13.7254902,0,0,0,5,7,28,2,3,0,0,2,3,0,0,2,0,0,0,-0.32313875,112.2484,72.93,72.93,3.51741954,3.3183,457.9041798,84.90782465,18.01075068,471.1129568,196.4561298,319.7,-4.37980661,-4.66154857,-4.74741954,0,1,1,1,0.8,0.5,1,1,0.9,0.16666667,0.875,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0
1,17.94,0.33,3.41,9.19,0,0,0,0,0,0,373.51,0.08465608,51,28,55,32,4,0,0,21,23,21,7,0,0,0,0,0,0,0,0,0,7,0,45.09803922,41.17647059,13.7254902,0,0,0,5,7,28,2,3,0,0,2,3,0,0,2,0,0,0,-0.32313875,112.6981,72.93,72.93,3.51741954,3.5219,457.9041798,84.90782465,18.01075068,471.1129568,196.4561298,319.7,-4.37980661,-4.66154857,-4.74741954,0,1,1,1,0.8,0.5,1,1,0.9,0.16666667,0.875,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0
1,14.45,0.27,2.24,7.76,0,0,0,0,0,0,391.5,0.08128079,51,29,55,33,4,0,0,21,22,21,7,0,0,0,1,0,0,0,0,0,8,1,43.1372549,41.17647059,13.7254902,0,1.96078431,0,5,7,28,2,3,0,0,2,3,0,0,2,0,0,0,-0.30230255,114.3573,72.93,72.93,4.70732106,4.5527,461.3505722,99.62289369,18.01075068,474.0365449,197.6543217,325.77,-5.3912229,-5.791955,-5.93732106,0,0.75,0.83333333,1,0.8,0.5,1,1,0.84047619,0.16666667,0.75,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,376.48,0.08465608,49,28,53,32,3,0,0,21,21,21,6,0,0,0,1,0,0,0,0,0,7,1,42.85714286,42.85714286,12.24489796,0,2.04081633,0,5,7,28,2,3,0,0,2,3,0,0,2,0,0,0,-0.32313875,110.1698,60.04,60.04,4.6544566,4.6642,439.9807007,83.08240837,18.01075068,457.4584718,190.8600294,314.77,-5.34628811,-5.74173377,-5.8844566,0,0.75,0.83333333,1,0.8,0.5,1,1,0.84047619,0.33333333,0.75,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0
