Actividad_500	MW	GD	nAT	nSK	nBT	nBO	RBN	nDB	nTB	nAB	nH	nC	nN	nO	nP	nS	nF	nCL	nBR	nI	nB	nHM	nHet	nX	H%	C%	N%	O%	X%	nStructures	totalcharge	nCIC	nCIR	TRS	Rbrid	NRS	nR03	nR04	nR05	nR06	nR07	nR08	nR09	nR10	nR11	nR12	Hy	AMR	TPSA(NO)	TPSA(Tot)	MLOGP	ALOGP	SAtot	SAacc	SAdon	Vx	VvdwMG	VvdwZAZ	BLTF96	BLTD48	BLTA96	Ro5	DLS_01	DLS_02	DLS_03	DLS_04	DLS_05	DLS_06	DLS_07	DLS_cons	LLS_01	LLS_02	CMC-80	CMC-50	Inflammat-80	Inflammat-50	Depressant-80	Depressant-50	Psychotic-80	Psychotic-50	Hypertens-80	Hypertens-50	Hypnotic-80	Hypnotic-50	Neoplastic-80	Neoplastic-50	Infective-80	Infective-50
1	42659	736	56	30	58	32	7	4	0	11	26	22	4	3	0	1	0	0	0	0	0	1	8	0	464286	392857	71429	53571	0	1	0	3	4	18	1	2	0	0	1	1	1	0	0	0	1	0	243	1183715	9087	11911	21122	25239	5.714.185	1311211	360215	5372757	223572	3954	-31854	-33266	-33422	0	1	1	1	1	5	1	1	9286	3333	1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0
1	72505	4	112	52	113	53	20	5	0	12	60	39	6	7	0	0	0	0	0	0	0	0	13	0	535714	348214	53571	625	0	1	0	2	2	12	0	2	0	0	0	2	0	0	0	0	0	0	34525	199151	19219	19219	179	50126	1.126.334	2874724	1476235	9839203	4066231	73523	-29115	-30205	-302	1	25	3333	3333	7	1	1667	0	3976	1667	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	683	425	107	49	108	50	19	4	0	12	58	38	4	7	0	0	0	0	0	0	0	0	11	0	542056	35514	37383	65421	0	1	0	2	2	12	0	2	0	0	0	2	0	0	0	0	0	0	12928	1895338	1463	1463	31172	63034	10.796.593	2224194	967156	9345017	3863695	69857	-40396	-42813	-43472	1	5	5	5	8	1	3333	0	519	0	625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	69703	416	110	50	111	51	20	4	0	12	60	39	4	7	0	0	0	0	0	0	0	0	11	0	545455	354545	36364	63636	0	1	0	2	2	12	0	2	0	0	0	2	0	0	0	0	0	0	12777	1942116	1463	1463	32905	66921	11.057.361	2224194	967156	957907	3959619	71587	-41869	-44459	-45205	1	5	5	5	8	1	3333	0	519	0	625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	80913	357	122	58	123	59	26	7	0	12	64	43	6	9	0	0	0	0	0	0	0	0	15	0	52459	352459	4918	7377	0	1	0	2	2	12	0	2	0	0	0	2	0	0	0	0	0	0	26095	2187574	21013	21013	13248	62854	12.215.493	3060788	1080645	10827575	4471301	81673	-25161	-25785	-25548	1	25	3333	3333	7	1	1667	0	3976	1667	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	4496	682	64	33	67	36	6	3	0	12	31	26	3	4	0	0	0	0	0	0	0	0	7	0	484375	40625	46875	625	0	1	0	4	7	23	2	2	0	1	0	2	1	0	0	0	2	0	8016	1248514	9874	9874	25442	30649	6.252.771	1572639	787048	5788704	240619	43152	-35526	-3737	-37742	0	1	1	1	1	1	1	1	1	3333	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
1	54463	567	70	39	73	42	7	4	0	12	31	28	4	4	0	0	3	0	0	0	0	0	11	3	442857	40	57143	57143	42857	1	0	4	5	23	1	3	0	1	0	2	1	0	0	0	1	0	7985	137762	1111	1111	40296	43896	6.974.592	2189298	787048	643887	2672652	49269	-48151	-51481	-52596	0	75	8333	8333	9	1	8333	1	8786	1667	875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	38792	892	44	26	47	29	3	2	0	17	18	19	3	2	0	1	0	1	0	0	0	2	7	1	409091	431818	68182	45455	22727	1	0	4	7	23	2	2	0	0	1	3	0	0	1	1	0	0	-2937	104131	6606	7444	35256	51729	4.436.661	624945	16663	4501661	1878714	3183	-43867	-46693	-47556	0	1	1	1	8	5	1	1	9	3333	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0	37586	942	40	24	42	26	3	2	0	11	16	15	3	2	0	1	2	1	0	0	0	2	9	3	40	375	75	5	75	1	0	3	4	17	1	2	0	0	1	2	0	0	1	0	0	0	-1774	880264	6606	7444	27873	39204	4.101.266	924147	16663	4018605	168074	29242	-37592	-39679	-40173	0	1	1	1	8	5	1	1	9	5	1	1	1	1	1	1	0	1	0	1	0	0	0	1	0	1	0
0	54017	601	71	37	74	40	7	3	0	21	34	30	1	4	0	1	0	1	0	0	0	2	7	1	478873	422535	14085	56338	14085	1	0	4	7	23	2	2	0	0	1	3	0	0	2	0	0	0	-4186	1500474	7637	8475	54956	90293	7.115.611	1121412	426833	6796844	2819362	488	-60613	-65408	-67256	1	5	6667	6667	6	5	6667	1	6571	1667	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	5077	619	69	36	72	39	8	3	0	21	33	29	1	5	0	1	0	0	0	0	0	1	7	0	478261	42029	14493	72464	0	1	0	4	7	23	2	2	0	0	1	3	0	0	2	0	0	0	-4102	1420585	856	9398	43406	79163	675.442	1231411	426833	6456977	2680072	46428	-50795	-54436	-55706	1	5	8333	8333	7	5	8333	1	7429	1667	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	33988	1039	40	22	42	24	3	2	0	11	18	15	3	2	0	1	0	1	0	0	0	2	7	1	45	375	75	5	25	1	0	3	4	17	1	2	0	0	1	2	0	0	1	0	0	0	-22	876581	6606	7444	2276	36007	4.044.591	624945	16663	3960133	1656776	28028	-33246	-34822	-3506	0	1	1	1	8	5	1	1	9	5	1	1	1	1	1	1	0	1	0	1	0	1	0	1	1	1	1
1	51813	639	67	35	70	38	8	4	0	12	32	26	3	4	0	1	0	1	0	0	0	2	9	1	477612	38806	44776	59701	14925	1	0	4	4	22	0	4	1	0	0	2	1	0	0	0	0	0	1905	1369757	9558	10396	32075	45961	6.588.737	1321429	360215	633505	2630102	46788	-41163	-43671	-44375	0	75	8333	8333	9	1	8333	1	8786	1667	875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	4164	831	49	26	50	27	7	2	0	12	23	19	1	3	0	1	0	2	0	0	0	3	7	2	469388	387755	20408	61224	40816	1	0	2	2	12	0	2	0	0	0	2	0	0	0	0	0	0	-2937	1081713	5761	6599	42658	58259	541.422	885149	426833	4974585	2072535	3612	-50159	-53725	-54958	0	75	1	1	1	5	1	1	8929	1667	875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	46958	66	63	34	66	37	6	3	0	12	29	26	3	3	0	0	2	0	0	0	0	0	8	2	460317	412698	47619	47619	31746	1	0	4	7	23	2	2	0	1	0	2	1	0	0	0	2	0	1766	123973	7851	7851	30985	45814	6.021.381	1445008	360215	5749668	2390192	43487	-40238	-42636	-43285	0	1	8333	1	1	1	1	1	9762	1667	875	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	45876	644	79	33	80	34	13	2	0	6	46	28	2	3	0	0	0	0	0	0	0	0	5	0	582278	35443	25316	37975	0	1	0	2	2	12	0	2	0	0	0	2	0	0	0	0	0	0	7415	1342083	7843	7843	37102	60875	7.557.743	1289947	787048	6640033	2755096	49251	-45437	-48447	-49402	0	1	6667	8333	1	1	8333	5	8333	1667	875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	55157	569	67	38	69	40	8	1	0	12	29	27	1	2	0	0	8	0	0	0	0	0	11	8	432836	402985	14925	29851	119403	1	0	3	3	18	0	3	0	0	0	3	0	0	0	0	0	0	-3221	1265257	4054	4054	62579	77613	6.569.238	1906335	426833	6053322	251464	47544	-67092	-7265	-74879	1	5	6667	6667	8	1	6667	1	7571	5	625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	51557	603	65	36	67	38	8	1	0	12	29	26	2	2	0	0	6	0	0	0	0	0	10	6	446154	40	30769	30769	92308	1	-1	3	3	18	0	3	0	0	0	3	0	0	0	0	0	0	-7167	1216734	5626	5626	5067	63879	6.356.808	161438	0	5890864	2448059	45568	-5697	-61337	-6297	1	5	6667	6667	8	1	6667	1	7571	3333	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	51557	603	65	36	67	38	8	1	0	12	29	26	2	2	0	0	6	0	0	0	0	0	10	6	446154	40	30769	30769	92308	1	-1	3	3	18	0	3	0	0	0	3	0	0	0	0	0	0	-7167	1216734	5626	5626	5067	63879	6.356.808	161438	0	5890864	2448059	45568	-5697	-61337	-6297	1	5	6667	6667	8	1	6667	1	7571	3333	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	51656	603	64	36	66	38	8	1	0	12	28	25	3	2	0	0	6	0	0	0	0	0	11	6	4375	390625	46875	3125	9375	1	-1	3	3	18	0	3	0	0	0	3	0	0	0	0	0	0	-6892	1211647	6915	6915	48959	6349	630.974	1779785	0	5822591	2420078	44938	-55515	-59711	-61259	1	5	6667	8333	9	1	8333	1	819	1667	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	48764	639	69	35	72	38	9	1	0	12	34	28	2	2	0	0	3	0	0	0	0	0	7	3	492754	405797	28986	28986	43478	1	-1	4	4	21	0	4	1	0	0	3	0	0	0	0	0	0	-7937	1280624	5626	5626	48958	60575	6.469.655	1165576	0	6090864	2530026	45971	-55514	-5971	-61258	0	75	6667	8333	1	1	1	1	8929	3333	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	48203	663	64	33	66	35	8	1	0	12	31	26	1	2	0	0	3	1	0	0	0	1	7	4	484375	40625	15625	3125	625	1	0	3	3	18	0	3	0	0	0	3	0	0	0	0	0	0	-3821	1253112	4054	4054	57775	75099	6.380.801	1158329	426833	5876412	2442136	443	-63009	-68086	-70075	0	75	6667	8333	9	1	8333	1	8548	5	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	51656	603	64	36	66	38	8	1	0	12	28	25	3	2	0	0	6	0	0	0	0	0	11	6	4375	390625	46875	3125	9375	1	-1	3	3	18	0	3	0	0	0	3	0	0	0	0	0	0	-6892	1176546	6915	6915	48959	58614	6.303.614	1782235	0	5822591	2420078	44938	-55515	-59711	-61259	1	5	6667	8333	9	1	8333	1	819	1667	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	51656	603	64	36	66	38	8	1	0	12	28	25	3	2	0	0	6	0	0	0	0	0	11	6	4375	390625	46875	3125	9375	1	-1	3	3	18	0	3	0	0	0	3	0	0	0	0	0	0	-6892	1191445	6915	6915	40839	56658	6.303.614	1782235	0	5822591	2420078	44938	-48613	-51997	-53139	0	75	8333	8333	9	1	8333	1	8786	1667	875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	51656	603	64	36	66	38	8	1	0	12	28	25	3	2	0	0	6	0	0	0	0	0	11	6	4375	390625	46875	3125	9375	1	-1	3	3	18	0	3	0	0	0	3	0	0	0	0	0	0	-6892	1180266	6915	6915	48959	54329	6.303.614	1782235	0	5822591	2420078	44938	-55515	-59711	-61259	1	5	6667	8333	9	1	8333	1	819	1667	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	49065	622	70	35	72	37	9	1	0	12	35	27	3	2	0	0	3	0	0	0	0	0	8	3	50	385714	42857	28571	42857	1	-1	3	3	18	0	3	0	0	0	3	0	0	0	0	0	0	-7654	1262437	6915	6915	4726	56848	6.777.696	1333432	0	620299	257598	46577	-54071	-58097	-5956	0	75	6667	8333	1	1	1	1	8929	1667	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	51656	603	64	36	66	38	8	1	0	12	28	25	3	2	0	0	6	0	0	0	0	0	11	6	4375	390625	46875	3125	9375	1	-1	3	3	18	0	3	0	0	0	3	0	0	0	0	0	0	-6892	1180266	6915	6915	48959	54329	6.303.614	1782235	0	5822591	2420078	44938	-55515	-59711	-61259	1	5	6667	8333	9	1	8333	1	819	1667	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	46755	665	63	32	64	33	9	1	0	6	31	23	1	2	0	0	6	0	0	0	0	0	9	6	492063	365079	15873	31746	95238	1	0	2	2	12	0	2	0	0	0	2	0	0	0	0	0	0	-3097	1105503	4054	4054	52601	68462	6.120.492	1607133	426833	5453322	2268739	42528	-58611	-63171	-64901	0	75	6667	6667	9	1	8333	1	831	5	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	45674	644	77	33	78	34	13	3	0	6	44	28	2	3	0	0	0	0	0	0	0	0	5	0	571429	363636	25974	38961	0	1	0	2	2	12	0	2	0	0	0	2	0	0	0	0	0	0	1018	1333864	7527	7527	36277	6048	7.315.983	1114563	360215	6568605	2725822	48987	-44736	-47663	-48577	0	1	6667	8333	1	1	8333	5	8333	1667	875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	43873	667	77	31	77	31	13	3	0	0	46	25	2	4	0	0	0	0	0	0	0	0	6	0	597403	324675	25974	51948	0	1	0	1	1	6	0	1	0	0	0	1	0	0	0	0	0	0	8121	1238284	955	955	25107	49676	7.506.018	1541396	787048	6358638	263977	47794	-35241	-37052	-37407	0	1	8333	8333	1	1	8333	5	8571	3333	875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	47274	624	78	34	79	35	13	3	0	6	44	28	2	4	0	0	0	0	0	0	0	0	6	0	564103	358974	25641	51282	0	1	0	2	2	12	0	2	0	0	0	2	0	0	0	0	0	0	7528	134893	955	955	31238	56521	759.976	1541396	787048	6666113	2765784	49866	-40452	-42876	-43538	0	1	6667	8333	1	1	8333	5	8333	1667	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	48677	605	81	35	82	36	14	3	0	6	46	29	2	4	0	0	0	0	0	0	0	0	6	0	567901	358025	24691	49383	0	1	0	2	2	12	0	2	0	0	0	2	0	0	0	0	0	0	7349	1393489	955	955	30512	55373	7.860.527	1541396	787048	6900166	2861707	51596	-39835	-42187	-42812	0	1	6667	8333	1	1	8333	5	8333	1667	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	47762	644	69	33	70	34	10	1	0	6	36	25	1	2	0	0	5	0	0	0	0	0	8	5	521739	362319	14493	28986	72464	1	0	2	2	12	0	2	0	0	0	2	0	0	0	0	0	0	-3521	1184526	4054	4054	55609	73032	665.125	1457532	426833	5892193	2448604	45381	-61167	-66028	-67909	0	75	5	6667	9	1	8333	1	8071	5	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	45469	706	66	32	69	35	8	3	0	12	34	26	2	3	0	1	0	0	0	0	0	1	6	0	515152	393939	30303	45455	0	1	0	4	7	24	3	2	0	0	1	2	1	1	0	0	1	1	146	1278633	7527	8365	39373	55308	6.129.417	1038736	344157	5939867	2468142	43552	-47367	-50604	-51673	0	1	8333	1	1	1	1	1	9762	1667	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	40102	831	55	26	56	27	8	3	0	6	29	19	2	3	0	1	0	1	0	0	0	2	7	1	527273	345455	36364	54545	18182	1	0	2	2	13	0	2	0	0	0	1	1	0	0	0	0	0	-2937	105601	6648	7486	28905	48479	5.482.641	889872	180108	50799	2115697	37317	-38469	-40659	-41205	0	1	1	1	1	1	1	1	1	3333	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0
0	37296	906	49	24	50	25	6	3	0	6	25	17	2	3	0	1	0	1	0	0	0	2	7	1	510204	346939	40816	61224	20408	1	0	2	2	13	0	2	0	0	0	1	1	0	0	0	0	0	-2597	96399	6648	7486	24306	39355	4.961.106	889872	180108	4611794	192385	33857	-3456	-36291	-36606	0	1	1	1	1	1	1	1	1	3333	1	1	1	1	0	1	0	1	1	1	0	0	0	1	0	1	0
1	4336	706	63	32	66	35	6	3	0	12	31	26	3	3	0	0	0	0	0	0	0	0	6	0	492063	412698	47619	47619	0	1	0	4	7	23	2	2	0	1	0	2	1	0	0	0	2	0	146	1237107	7851	7851	28973	36634	5.964.706	1145806	360215	5691196	2366228	42273	-38527	-40724	-41273	0	1	1	1	1	1	1	1	1	3333	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0
1	52863	583	69	38	72	41	7	4	0	12	31	28	4	3	0	0	3	0	0	0	0	0	10	3	449275	405797	57971	43478	43478	1	0	4	5	23	1	3	0	1	0	2	1	0	0	0	1	0	1751	1366213	9087	9087	43719	49881	6.686.527	1762465	360215	6341362	2632689	4839	-51061	-54733	-56019	1	5	8333	8333	9	1	8333	1	8429	1667	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	43142	798	51	27	52	28	8	2	0	12	24	19	2	3	0	1	0	2	0	0	0	3	8	2	470588	372549	39216	58824	39216	1	0	2	2	12	0	2	0	0	0	2	0	0	0	0	0	0	9814	109956	8363	9201	32101	42646	5.621.192	121412	755805	5140365	2140478	3722	-41186	-43696	-44401	0	1	1	1	1	1	1	1	1	1667	1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0
1	45773	644	76	33	77	34	12	3	0	6	43	27	3	3	0	0	0	0	0	0	0	0	6	0	565789	355263	39474	39474	0	1	0	2	2	12	0	2	0	0	0	2	0	0	0	0	0	0	7716	1319207	873	873	30635	50265	7.226.747	129467	540323	6500332	2697841	48357	-3994	-42303	-42935	0	1	6667	8333	1	1	8333	5	8333	1667	875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	41957	731	60	31	63	34	5	3	0	12	29	25	3	3	0	0	0	0	0	0	0	0	6	0	483333	416667	5	5	0	1	0	4	7	23	2	2	0	1	0	2	1	0	0	0	2	0	161	1190329	7851	7851	2693	32747	5.703.938	1145806	360215	5457143	2270304	40543	-3679	-38783	-3923	0	1	1	1	1	1	1	1	1	3333	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0
1	4336	706	63	32	66	35	5	3	0	12	31	26	3	3	0	0	0	0	0	0	0	0	6	0	492063	412698	47619	47619	0	1	0	4	7	24	2	2	0	0	1	2	1	0	0	0	2	0	146	1236339	7851	7851	28973	37309	5.964.706	1145806	360215	5691196	2366228	42273	-38527	-40724	-41273	0	1	1	1	1	1	1	1	1	3333	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0
1	5146	601	66	37	69	40	6	4	0	12	29	27	4	3	0	0	3	0	0	0	0	0	10	3	439394	409091	60606	45455	45455	1	0	4	5	23	1	3	0	1	0	2	1	0	0	0	1	0	189	1319435	9087	9087	41778	45994	642.576	1762465	360215	6107309	2536766	4666	-49411	-52889	-54078	1	5	8333	8333	9	1	8333	1	8429	1667	875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	52863	583	69	38	72	41	6	4	0	12	31	28	4	3	0	0	3	0	0	0	0	0	10	3	449275	405797	57971	43478	43478	1	0	4	5	24	1	3	0	0	1	2	1	0	0	0	1	0	1751	1365445	9087	9087	43719	50556	6.686.527	1762465	360215	6341362	2632689	4839	-51061	-54733	-56019	1	5	8333	8333	9	1	8333	1	8429	1667	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	4466	682	63	33	66	36	6	4	0	12	30	26	4	3	0	0	0	0	0	0	0	0	7	0	47619	412698	63492	47619	0	1	0	4	5	23	1	3	0	1	0	2	1	0	0	0	1	0	1618	1259698	9087	9087	34122	36571	6.079.979	1313661	360215	5785548	2404897	43109	-42904	-45616	-46422	0	1	1	1	1	1	1	1	1	1667	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0
1	46063	66	66	34	69	37	6	4	0	12	32	27	4	3	0	0	0	0	0	0	0	0	7	0	484848	409091	60606	45455	0	1	0	4	5	24	1	3	0	0	1	2	1	0	0	0	1	0	1475	1305708	9087	9087	36135	41133	6.340.746	1313661	360215	6019601	250082	44839	-44614	-47528	-48435	0	1	8333	1	1	1	1	1	9762	1667	875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	34582	996	36	22	37	23	4	2	0	12	14	15	1	2	0	1	2	1	0	0	0	2	7	3	388889	416667	27778	55556	83333	1	0	2	2	12	0	2	0	0	0	2	0	0	0	0	0	0	-6722	833096	3738	4576	41532	49453	3.955.375	757517	0	3796013	1589514	28014	-49202	-52656	-53832	0	75	1	1	8	5	1	1	8643	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0	37231	9	44	25	46	27	4	1	0	17	19	21	1	1	0	0	0	2	0	0	0	2	4	2	431818	477273	22727	22727	45455	1	0	3	4	18	1	2	0	0	0	3	0	0	0	1	0	0	-8299	1042706	2031	2031	55934	5791	467.959	282692	0	4581395	1911392	32853	-61444	-66337	-68234	0	75	8333	8333	7	5	8333	1	7786	5	875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	38831	862	45	26	47	28	4	1	0	17	19	21	1	2	0	0	0	2	0	0	0	2	5	2	422222	466667	22222	44444	44444	1	0	3	4	18	1	2	0	0	0	3	0	0	0	1	0	0	-3697	1059647	4054	4054	55366	55236	489.395	709526	426833	4678904	1951354	33732	-60961	-65798	-67666	0	75	8333	8333	7	5	8333	1	7786	5	875	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	31943	942	45	24	47	26	4	1	0	17	21	21	1	2	0	0	0	0	0	0	0	0	3	0	466667	466667	22222	44444	0	1	0	3	4	18	1	2	0	0	0	3	0	0	0	1	0	0	-4243	963551	4054	4054	4567	41948	4.465.912	709526	426833	4272259	1784696	3069	-5272	-56587	-5797	0	75	8333	1	8	5	1	1	8405	5	875	1	0	1	0	1	0	1	0	1	0	0	0	1	0	1	0
0	33351	9	52	25	54	27	7	0	0	17	27	23	1	1	0	0	0	0	0	0	0	0	2	0	519231	442308	19231	19231	0	1	0	3	4	18	1	2	0	0	0	3	0	0	0	1	0	0	-4749	1056576	2347	2347	4459	46735	5.014.847	458077	426833	4714286	1965855	33535	-51802	-55561	-5689	0	75	1	1	8	5	1	1	8643	5	875	1	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0
1	58359	569	70	38	72	40	13	3	0	17	32	26	4	5	0	1	0	2	0	0	0	3	12	2	457143	371429	57143	71429	28571	1	0	3	3	17	0	3	0	0	1	2	0	0	0	0	0	0	-296	1496355	10497	11335	29259	48173	7.475.954	1445695	426833	6910631	2865996	5017	-3877	-40996	-41559	0	75	5	6667	9	1	6667	5	7119	3333	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	48854	622	61	35	63	37	6	4	0	12	26	24	4	5	0	0	2	0	0	0	0	0	11	2	42623	393443	65574	81967	32787	1	0	3	4	19	1	2	0	0	0	2	1	0	0	0	1	0	8767	1215825	11905	11905	21265	16161	6.337.668	2152084	787048	5751329	2390873	43857	-31976	-33402	-33565	0	1	6667	1	1	1	1	1	9524	3333	875	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0	57256	538	66	40	68	42	6	4	0	12	26	26	4	4	0	0	6	0	0	0	0	0	14	6	393939	393939	60606	60606	90909	1	0	3	4	19	1	2	0	0	0	2	1	0	0	0	1	0	2484	1316838	9882	9882	36648	36352	6.688.777	2323655	360215	623887	2590685	48866	-45051	-48016	-48948	0	75	8333	8333	9	1	8333	1	8786	1667	875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	47254	642	60	34	62	36	6	4	0	12	26	24	4	4	0	0	2	0	0	0	0	0	10	2	433333	40	66667	66667	33333	1	0	3	4	19	1	2	0	0	0	2	1	0	0	0	1	0	235	1201692	9882	9882	28655	21616	6.053.891	172525	360215	5653821	235091	42978	-38257	-40423	-40955	0	1	8333	1	1	1	1	1	9762	3333	875	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
1	45455	663	60	33	62	35	6	4	0	12	27	24	4	4	0	0	1	0	0	0	0	0	9	1	45	40	66667	66667	16667	1	0	3	4	19	1	2	0	0	0	2	1	0	0	0	1	0	2219	1199528	9882	9882	24941	19561	6.025.553	1575649	360215	5624585	2338928	42371	-351	-36894	-37241	0	1	8333	1	1	1	1	1	9762	3333	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
0	48662	619	66	36	69	39	6	4	0	17	30	28	4	4	0	0	0	0	0	0	0	0	8	0	454545	424242	60606	60606	0	1	0	4	6	25	2	2	0	0	0	3	1	0	0	1	1	0	1484	1361866	9882	9882	27897	2659	6.473.621	1426048	360215	6208306	2578158	4583	-37613	-39702	-40197	0	1	8333	1	8	5	1	1	8762	3333	875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	43656	685	60	32	62	34	6	4	0	12	28	24	4	4	0	0	0	0	0	0	0	0	8	0	466667	40	66667	66667	0	1	0	3	4	19	1	2	0	0	0	2	1	0	0	0	1	0	208	1197364	9882	9882	21219	17506	5.997.215	1426048	360215	5595349	2326946	41764	-31936	-33358	-33519	0	1	1	1	1	1	1	1	1	3333	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
0	43755	685	59	32	61	34	6	4	0	12	27	23	5	4	0	0	0	0	0	0	0	0	9	0	457627	389831	84746	67797	0	1	0	3	4	19	1	2	0	0	0	2	1	0	0	0	1	0	2389	1175795	11171	11171	11718	6	594.402	1593903	360215	5527076	2298966	41134	-2386	-24332	-24018	0	1	8333	1	1	1	1	1	9762	3333	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
1	42652	71	57	31	59	33	6	4	0	11	26	22	4	5	0	0	0	0	0	0	0	0	9	0	45614	385965	70175	87719	0	1	0	3	4	18	1	2	0	0	1	1	1	0	0	0	1	0	2569	1121273	11196	11196	10309	11458	5.712.607	1521121	360215	5296179	2204336	39447	-22662	-22993	-22609	0	1	8333	1	1	1	1	1	9762	3333	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0
0	43755	685	59	32	61	34	6	4	0	12	27	23	5	4	0	0	0	0	0	0	0	0	9	0	457627	389831	84746	67797	0	1	0	3	4	19	1	2	0	0	0	2	1	0	0	0	1	0	2389	1175795	11171	11171	11718	6	594.402	1593903	360215	5527076	2298966	41134	-2386	-24332	-24018	0	1	8333	1	1	1	1	1	9762	3333	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
1	42652	71	57	31	59	33	6	4	0	11	26	22	4	5	0	0	0	0	0	0	0	0	9	0	45614	385965	70175	87719	0	1	0	3	4	18	1	2	0	0	1	1	1	0	0	0	1	0	2569	1122498	11196	11196	10309	8544	5.712.607	1521121	360215	5296179	2204336	39447	-22662	-22993	-22609	0	1	8333	1	1	1	1	1	9762	3333	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
1	44259	71	57	31	59	33	6	4	0	11	26	22	4	4	0	1	0	0	0	0	0	1	9	0	45614	385965	70175	70175	0	1	0	3	4	18	1	2	0	0	1	1	1	0	0	0	1	0	2569	1186931	9882	12706	17699	14126	5.848.502	1426048	360215	5470266	2275683	40419	-28944	-30014	-29999	0	1	1	1	1	1	1	1	1	3333	1	1	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0
1	51908	682	58	33	61	36	4	4	0	12	25	22	2	4	0	2	2	1	0	0	0	3	11	3	431034	37931	34483	68966	51724	1	0	4	5	24	1	3	0	0	0	4	0	0	0	1	0	0	-2619	1231097	8355	10031	48394	45085	589.912	1364697	16405	570598	2372287	42361	-55035	-59174	-60694	1	5	6667	8333	7	5	8333	1	719	1667	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
